id,titulo,autores,anio,doi,url,base,eje,tipo_publicacion,incluido,motivo_exclusion,duplicado_de,referencia_seminal
C0340,YOLO8-GAN Fusion for Precision Weed Detection: A Novel Approach in Agriculture,C. Dhavale; T. Pawar; A. Singh; S. Pole; K. Sabat,2024,10.1109/icspcre62303.2024.10675088,https://doi.org/10.1109/icspcre62303.2024.10675088,ieee,3,congreso,si,,,
C0341,Zero-Shot Transfer Learning Framework for Plant Leaf Disease Classification,R. Satya Rajendra Singh; R. K. Sanodiya,2023,10.1109/access.2023.3343759,https://doi.org/10.1109/access.2023.3343759,ieee,3,artículo de revista,si,,,
C0342,A Hybrid of Interactive Learning and Predictive Modeling for Occupancy Estimation in Smart Buildings,Jiaxun Guo; Manar Amayri; Nizar Bouguila; Wentao Fan,2021,10.1109/tce.2021.3131943,https://doi.org/10.1109/tce.2021.3131943,scopus,4,artículo de revista,si,,,
C0343,A Review of Intelligent Perception Technologies and Their Applications in Agricultural AGVs for Agricultural 5.0,Junzhe Pan; Wenbo Wang,2026,10.3390/agronomy16141310,https://doi.org/10.3390/agronomy16141310,scopus,4,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0344,"Advancing Machine Learning-Based Streamflow Prediction Through Event Greedy Selection, Asymmetric Loss Function, and Rainfall Forecasting Uncertainty",Soheyla Tofighi; Faruk Gurbuz; Ricardo Mantilla; Shaoping Xiao,2025,10.3390/app152111656,https://doi.org/10.3390/app152111656,scopus,4,artículo de revista,si,,,
C0345,AgriField-Manipur: A human-in-the-loop knowledge-based expert system for farm-level decision support under data scarcity,Elangbam Bony Kumar Singh; Takhellambam Sonamani Singh,2026,10.1016/j.eswa.2026.132522,https://doi.org/10.1016/j.eswa.2026.132522,scopus,4,artículo de revista,si,,,
C0346,"AI-enabled predictive pipelines for early warning of agricultural pests, plant diseases, and drought",Md Nazirul Islam Sarker,2026,10.1016/j.atech.2026.101968,https://doi.org/10.1016/j.atech.2026.101968,scopus,4,artículo de revista,si,,,
C0347,AI-powered wearable sensors for health monitoring and clinical decision making,Shovito Barua Soumma; Abdullah Mamun; Hassan Ghasemzadeh,2025,10.1016/j.cobme.2025.100628,https://doi.org/10.1016/j.cobme.2025.100628,scopus,4,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0348,An intelligent data-driven framework for real-time crop health monitoring using knowledge distillation,Imen Boudali; Edris Hadj Khlil,2026,10.1016/j.iot.2026.102041,https://doi.org/10.1016/j.iot.2026.102041,scopus,4,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0349,An interactive web-based framework for scenario-driven dust storm simulation and mitigation analysis,Wenqiang Cui; Shehzad Afzal; Sohaib Ghani; Rama Krishna Karumuri; Ibrahim Hoteit,2026,10.1016/j.envsoft.2026.106983,https://doi.org/10.1016/j.envsoft.2026.106983,scopus,4,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0350,Anomaly Detection-Aided Active Learning,G. Nigmatulin; K. Pavlov,2023,10.1109/globecom54140.2023.10437856,https://doi.org/10.1109/globecom54140.2023.10437856,ieee,4,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0351,Artificial intelligence in environmental monitoring: in-depth analysis,Emran Alotaibi; Nadia Nassif,2024,10.1007/s44163-024-00198-1,https://doi.org/10.1007/s44163-024-00198-1,scopus,4,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0352,Augmented intelligent distributed sensing system model for precision agriculture,Sergio Silva; Diogo Duarte; Antonio Valente; Salviano Soares; Justino Soares; Filipe Cabral Pinto,2021,10.1109/conftele50222.2021.9435498,https://doi.org/10.1109/conftele50222.2021.9435498,scopus,4,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0353,Collaborative Human in the Loop Robotics Framework for Precision Agriculture and Crop Monitoring,Dr.R. Chithra; Dr.M. Raja,2025,10.71086/iajse/v12i4/iajse1287,https://doi.org/10.71086/iajse/v12i4/iajse1287,scopus,4,artículo de revista,si,,,
C0354,Cross-domain digital twin architecture for predictive maintenance via machine learning and Large Language Models,John Williams; Gerald Jones; Tom Berg; Luke Birt; Ashley Stowe; Xueping Li,2026,10.1016/j.cie.2026.111914,https://doi.org/10.1016/j.cie.2026.111914,scopus,4,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0355,Data Augmentation On-the-fly and Active Learning in Data Stream Classification,Kleanthis Malialis; Dimitris Papatheodoulou; Stylianos Filippou; Christos G. Panayiotou; Marios M. Polycarpou,2022,10.1109/ssci51031.2022.10022133,https://doi.org/10.1109/ssci51031.2022.10022133,scopus,4,congreso,si,,,
C0356,Deep learning-driven IoT solution for smart tomato farming,Akshit Saxena; Aayushi Agarwal; Bhavya Nagrath; Carmel Sanjana Jayavanth; Shamita Thulasidoss; S. Maheswari; P. Sasikumar,2025,10.1038/s41598-025-15615-3,https://doi.org/10.1038/s41598-025-15615-3,scopus,4,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0357,Dynamic characterization of explanations during human–machine collaboration in cyber-physical systems,Oscar Peña-Cáceres; Antoni Mestre; Manoli Albert; Vicente Pelechano; Miriam Gil,2026,10.1007/s00607-026-01617-0,https://doi.org/10.1007/s00607-026-01617-0,scopus,4,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0358,Exploring an occupant-involved closed-loop wearable sensing system and online tuning for individualized thermal preference,Yanxiao Feng; Julian Wang; Neda Ghaeili; Ying-Ling Jao; Esther Adhiambo Obonyo; Gregory Pavlak,2026,10.1016/j.enbenv.2025.02.001,https://doi.org/10.1016/j.enbenv.2025.02.001,scopus,4,artículo de revista,si,,,
C0359,Extended AI Architectures for Wearable-Driven and Remote Healthcare Systems,A. Mishra; U. Tiwari; V. Dhote; A. Malhotra; K. Adilakshmi; V. Roy,2026,10.1109/otcon69332.2026.11629839,https://doi.org/10.1109/otcon69332.2026.11629839,ieee,4,congreso,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0360,From IoT to AIoT: Evolving Agricultural Systems Through Intelligent Connectivity in Low-Income Countries,Selain K. Kasereka; Alidor M. Mbayandjambe; Ibsen G. Bazie; Heriol F. Zeufack; Okurwoth V. Ocama; Esteve Hassan; Kyandoghere Kyamakya; Tasho Tashev,2026,10.3390/fi18020082,https://doi.org/10.3390/fi18020082,scopus,4,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0361,Generative AI-Powered Digital Twins in Aviation: A Framework for Intelligent Simulation and Decision Making,A. Dubey,2025,10.1109/isemv67326.2025.00034,https://doi.org/10.1109/isemv67326.2025.00034,ieee,4,congreso,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0362,Human-Centered AI in Smart Farming: Toward Agriculture 5.0,Andreas Holzinger; Iztok Fister; Iztok Fister; Hans-Peter Kaul; Senthold Asseng,2024,10.1109/access.2024.3395532,https://doi.org/10.1109/access.2024.3395532,scopus,4,artículo de revista,si,,,
C0363,Human-in-the-Loop Hybrid Neuro-Symbolic AI Model for Reliable Data Engineering in High-Stakes Industrial Systems,M. Krishnan; A. R. Aitha; K. Amistapuram; B. P. Nandan; P. K. Kaulwar; J. Singireddy,2025,10.1109/gcwcn66157.2025.11448516,https://doi.org/10.1109/gcwcn66157.2025.11448516,ieee,4,congreso,si,,,
C0364,Human-In-The-Loop: Role in Cyber Physical Agricultural Systems,Maitreya Sreeram; Shimon Y. Nof,2021,10.15837/ijccc.2021.2.4166,https://doi.org/10.15837/ijccc.2021.2.4166,scopus,4,artículo de revista,si,,,
C0365,iMESc – an interactive machine learning app for environmental sciences,Danilo Cândido Vieira; Fabiana S. Paula; Luciana Erika Yaginuma; Gustavo Fonseca,2025,10.3389/fenvs.2025.1533292,https://doi.org/10.3389/fenvs.2025.1533292,scopus,4,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0366,"Integrated digital twins for agricultural machinery and robotics: A systematic review of architectures, quantified impacts, and deployment gaps",Navya Tejaswini Lokavarapu; Xin Sun,2026,10.1016/j.jafr.2026.103051,https://doi.org/10.1016/j.jafr.2026.103051,scopus,4,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0367,"Integrated Modeling Approaches for Agricultural Digital twins: the role of Process Based Models, Agent Based Models, Machine Learning, and Model Coupling",Sathyanarayan Rao; Seyed Hamid Ahmadi; Daniel Leitner; Murilo Vianna; Felix Maximilian Bauer; Sabine Julia Seidel; Andrea Schnepf,2026,10.1093/insilicoplants/diag002,https://doi.org/10.1093/insilicoplants/diag002,scopus,4,artículo de revista,si,,,
C0368,Learning to Assist Different Wearers in Multitasks: Efficient and Individualized Human-in-the-Loop Adaptation Framework for Lower-Limb Exoskeleton,Y. Chen; S. Miao; G. Chen; J. Ye; C. Fu; B. Liang; S. Song; X. Li,2024,10.1109/tro.2024.3468768,https://doi.org/10.1109/tro.2024.3468768,ieee,4,artículo de revista,si,,,
C0369,Livestock Monitoring Based on Microclimate and Behavior Tracking Sensors: A Systematic Review,Iuliana Marin; Diana-Alexandra Ciungan; Roxana Elena Vasiliu; Dănuţ-Nicolae Enea,2025,10.1109/access.2025.3625600,https://doi.org/10.1109/access.2025.3625600,scopus,4,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0370,Memory-Bounded A/RED: Scalable Active Detection of Rare Relevant Events in Indefinite Length Streams,R. Loveland; N. Clark; J. Gentile; C. Ritter,2026,10.1109/aixdke67294.2026.00017,https://doi.org/10.1109/aixdke67294.2026.00017,ieee,4,congreso,si,,,
C0371,MetaCortex Architecture: Cognitive Detection and Adaptation in Intelligent Control Systems,P. A. Panilov; T. Y. Tsibizova,2025,10.1109/uralcon67204.2025.11206657,https://doi.org/10.1109/uralcon67204.2025.11206657,ieee,4,congreso,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0372,Online Unsupervised Anomaly Detection with Model Explainability and Human-in-the-Loop Feedback,A. Oacheşu; I. K. J. Lundh; K. S. Adewole; J. A. Persson; F. Karlsson,2026,10.1109/ficloud70576.2026.00013,https://doi.org/10.1109/ficloud70576.2026.00013,ieee,4,congreso,si,,,
C0373,Real-Time Automated Body Condition Scoring of Dairy Cows in a Commercial Rotary Milking Parlor Using RGB-D Two-Stream Deep Learning,Alexey Ruchay; Vladimir Kolpakov; Vitaly Ryazanov; Hao Guo; Andrea Pezzuolo,2026,10.1016/j.compag.2026.112252,https://doi.org/10.1016/j.compag.2026.112252,scopus,4,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0374,An IoT and sensor-based intelligent framework for data-driven precision agriculture and sustainable resource management,Shaik Salma Asiya Begum; Spandana Mande; Shaik Jameer; Duggineni Veeraiah; Md Amanatulla; Poluru Eswaraiah,2026,10.1016/j.fraope.2026.100726,https://doi.org/10.1016/j.fraope.2026.100726,scopus,4,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0375,SMART-IC: Smart Monitoring and Production Optimization for Zero-waste Semiconductor Manufacturing,K. S. Sidahmed Alamin; Y. Chen; S. Gaiardelli; S. Spellini; A. Calimera; A. Beghi; A. Susto; F. Fummi; E. Macii; S. Vinco,2022,10.1109/lats57337.2022.9937011,https://doi.org/10.1109/lats57337.2022.9937011,ieee,4,congreso,si,,,
C0376,Smooth Human–Robot Shared Control for Autonomous Orchard Monitoring With UGVs,Cheikh Melainine El Bou; Michele Focchi; Michael R. Chang; Marco Camurri; Karl D. von Ellenrieder,2025,10.1109/tase.2025.3554368,https://doi.org/10.1109/tase.2025.3554368,scopus,4,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0377,Special report: The AgAID AI institute for transforming workforce and decision support in agriculture,Ananth Kalyanaraman; Margaret Burnett; Alan Fern; Lav Khot; Joshua Viers,2022,10.1016/j.compag.2022.106944,https://doi.org/10.1016/j.compag.2022.106944,scopus,4,artículo de revista,no,no satisface los terminos documentados del eje en titulo/resumen (posible desvio de la ejecucion real respecto del protocolo),,
C0378,Towards digital twin-enabled greenhouse management: Enhancing climate resilience and sustainability through machine learning-driven controlled environmental agriculture,Efstathios Gerampinis; Fotini Kalafati; Nikolaos F. Matsatsinis; George Arampatzis,2026,10.1016/j.suscom.2026.101343,https://doi.org/10.1016/j.suscom.2026.101343,scopus,4,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0379,Irrigation Management using Machine Learning Regressors of Aggregated Soil Moisture Data,Keith Bellingham,2025,10.5194/egusphere-egu24-6626,https://doi.org/10.5194/egusphere-egu24-6626,crossref,1,preprint,si,,,
C0380,Remote sensing and machine learning models to assess and predict turfgrass performance and soil water stress under deficit irrigation for creeping bentgrass,Haoguang Yang; Devan Gladden; Stephanie Rossi; Bingru Huang,2026,10.1002/csc2.70265,https://doi.org/10.1002/csc2.70265,crossref,1,artículo de revista,si,,,
C0381,Model ensemble techniques of machine learning algorithms for soil moisture constants in the semi‐arid climate conditions,Pelin Alaboz,2024,10.1002/ird.3037,https://doi.org/10.1002/ird.3037,crossref,1,artículo de revista,si,,,
C0382,"Sustainable Water Management of Drip‐Irrigated Green Beans: Evaluation of Yield, Irrigation Water Productivity, Soil Moisture and Salinity Dynamics in the Soil by the SALTMED Model Under Organic Soil Mulching and Water Stress",Amal E. Awad; Mohamed E. Abuarab; R. E. Abdelraouf; Gomaa A. Bakeer; Mohamed Abdel‐Hady; Mohamed A. El‐Shawadfy,2025,10.1002/ird.70007,https://doi.org/10.1002/ird.70007,crossref,1,artículo de revista,si,,,
C0383,Use of a crop model and soil moisture sensors for estimating soil moisture and irrigation applications in a production soybean field,Blade Hodges; Mary Love Tagert; Joel O. Paz,2022,10.1007/s00271-022-00802-1,https://doi.org/10.1007/s00271-022-00802-1,crossref,1,artículo de revista,si,,,
C0384,"<scp>SWIB</scp>
                    —An Online Model to Estimate Daily Crop Water Stress, Irrigation Needs, and Soil Water Budget",Serban Danielescu,2022,10.1111/gwat.13278,https://doi.org/10.1111/gwat.13278,crossref,1,artículo de revista,si,,,
C0385,Irrigation and crop water requirement estimation for oil palms using soil moisture balance model in Peninsular Malaysia,,2020,10.37865/jafe.2020.0018,https://doi.org/10.37865/jafe.2020.0018,crossref,1,artículo de revista,si,,,
C0386,Water stress diagnosis in maize crop using enhanced extreme learning machine model for precision irrigation systems,Subeesh A.; Naveen Chauhan; Narendra Chandel; Yogesh Rajwade,2025,10.30765/er.2561,https://doi.org/10.30765/er.2561,crossref,1,artículo de revista,si,,,
C0387,Predictive Analytics using LoRAWAN Communication and Machine Learning for Real Time Soil Moisture Forecasting and Irrigation Optimization,Thamilselvi S S; Yashika S; Yogesh P,2026,10.1109/icears67481.2026.11416627,https://doi.org/10.1109/icears67481.2026.11416627,crossref,1,congreso,si,,,
C0388,Profiling Crop Water Stress Using Modular Neural Network Classifier for an IoT‐Enabled Crop Irrigation System,Jeyapandian Munisamy; Durga Karthik,2026,10.1002/9781394347070.ch2,https://doi.org/10.1002/9781394347070.ch2,crossref,1,capítulo de libro,si,,,
C0389,Towards Smart Irrigation in High-Density Apple Orchards: Dynamic Estimation of Water Requirements through Soil Moisture Sensing and Machine Learning,Mahdi Selahvarzi; Seyed Mohammadreza Naghedifar; Hossein Ansari; Ali  Naghi Ziaei; Zahra Heravi,2026,10.2139/ssrn.6234073,https://doi.org/10.2139/ssrn.6234073,crossref,1,preprint,si,,,
C0390,Using Soil Moisture Sensors for Automated Irrigation Scheduling in a Plum Crop,Sandra Millán; Jaume Casadesús; Carlos Campillo; María José Moñino; Maria Henar Prieto,2019,10.3390/w11102061,https://doi.org/10.3390/w11102061,crossref,1,artículo de revista,si,,,
C0391,A Predictive Model for Crop Irrigation Schedulling Using Machine Learning and IoT-Generated Environmental Data,Rizki Agam Syahputra; Dewi Andriani,2025,10.30871/jaic.v9i5.10193,https://doi.org/10.30871/jaic.v9i5.10193,crossref,1,artículo de revista,si,,,
C0392,Soil Moisture Anomaly Standardized Index (SMASI): A multi-sensor drought index from soil moisture anomalies,Nirajan Luintel; Maud Formanek; Emanuel Bueechi; Dávid Kovács; Wolfgang Preimesberger; Colin Moldenhauer; Wouter Dorigo,2026,10.5194/egusphere-egu26-22288,https://doi.org/10.5194/egusphere-egu26-22288,crossref,2,preprint,si,,,
C0393,Anomaly Detection for Sensor Manipulation in Matter Enabled-IoT Devices with Faulty Data Injection,Jahnvi Patel; Kapil Sharma,2025,10.1109/icpct64145.2025.10940262,https://doi.org/10.1109/icpct64145.2025.10940262,crossref,2,congreso,si,,,
C0394,Precision of Soil Moisture in Agriculture Land Using Wireless Sensor Networks,Dr.K. Karuppasamy; T.N. Prabhu; B. Mohankumar,2019,10.5373/jardcs/v11sp10/20192837,https://doi.org/10.5373/jardcs/v11sp10/20192837,crossref,2;3,artículo de revista,si,,,
C0395,Anomaly detection frameworks for outlier and pattern anomaly of time series in wireless sensor networks,Cong Gao; Yanping Chen; Zhongmin Wang; Hong Xia; Ning Lv,2020,10.1109/nana51271.2020.00046,https://doi.org/10.1109/nana51271.2020.00046,crossref,2,congreso,si,,,
C0396,Calibration and Validation of a Low-Cost Capacitive Moisture Sensor to Integrate the Automated Soil Moisture Monitoring System,Ekanayaka Achchillage Ayesha Dilrukshi Nagahage; Isura Sumeda Priyadarshana Nagahage; Takeshi Fujino,2019,10.3390/agriculture9070141,https://doi.org/10.3390/agriculture9070141,crossref,2;3,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0397,Use of Soil Moisture Sensor for Efficient Irrigation in Smart Agriculture,Subhas Adak,2025,10.9734/jeai/2025/v47i63511,https://doi.org/10.9734/jeai/2025/v47i63511,crossref,2;3,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0398,"Anomaly Detection of Outlier Features from Spatio-temporal Databases of Landsat-8 Sensor, using Cloud Computing Platform",C. Rajabhushanam,2021,10.9734/bpi/ctmcs/v2/3616d,https://doi.org/10.9734/bpi/ctmcs/v2/3616d,crossref,2,capítulo de libro,si,,,
C0399,Wireless soil moisture sensor networks for agriculture,Sanjaya Gurung; Siddharth Thakur; Breana Smithers; Miguel Acevedo,2020,10.1109/werc49736.2020.9146500,https://doi.org/10.1109/werc49736.2020.9146500,crossref,2;3,congreso,si,,,
C0400,Using a gamma-ray spectrometer for soil moisture monitoring: development of the the gamma Soil Moisture Sensor (gSMS),Steven van der Veeke; Ronald Koomans; Han Limburg,2020,10.1109/metroagrifor50201.2020.9277560,https://doi.org/10.1109/metroagrifor50201.2020.9277560,crossref,2;3,congreso,si,,,
C0401,Real-time soil moisture mapping using scalable RF sensor networks,Hongjun Yu; Erik Muller; Alex Mcbratney; Salah Sukkarieh,2025,10.1016/j.compag.2025.110979,https://doi.org/10.1016/j.compag.2025.110979,crossref,2;3,artículo de revista,si,,,
C0402,Tabular Diffusion Models for Soil Data Augmentation: Overcoming Data Scarcity and Privacy Constraints in Precision Agriculture,Gilberto Bojorquez Delgado; Jesús Bojorquez Delgado; Manuel Alfredo Flores Rosales,2026,10.2139/ssrn.6096828,https://doi.org/10.2139/ssrn.6096828,crossref,3,preprint,si,,,
C0403,Robust soil moisture content detection based on data augmentation under different testing conditions,YANG LI; CHENGHAO LIU; JING NIE; JINGBIN LI,2026,10.55730/1300-011x.3478,https://doi.org/10.55730/1300-011x.3478,crossref,3,artículo de revista,si,,,
C0404,Soil Compaction Prediction in Precision Agriculture Using Cultivator Shank Vibration and Soil Moisture Data,Shaghayegh Janbazialamdari; Daniel Flippo; Evan Ridder; Edwin Brokesh,2025,10.3390/agriculture15171896,https://doi.org/10.3390/agriculture15171896,crossref,3,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0405,Overcoming data scarcity: A transfer learning framework with fine-tuned neural networks and multi-sensor satellite image fusion for soil moisture estimation,Abhilash Singh; M. Niranjannaik; Kumar Gaurav,2025,10.1016/j.engappai.2025.111636,https://doi.org/10.1016/j.engappai.2025.111636,crossref,3,artículo de revista,si,,,
C0406,Validating Data Interpolation Empirical Orthogonal Functions (DINEOF+) Interpolated Soil Moisture Data in the Contiguous United States,Haipeng Zhao; Haoteng Zhao; Chen Zhang,2025,10.3390/agriculture15111212,https://doi.org/10.3390/agriculture15111212,crossref,3,artículo de revista,si,,,
C0407,Smart Water Management: Addressing California's Water Scarcity through a Soil Moisture Detection Based Irrigation System,Simran Karkhanis,2024,10.36227/techrxiv.170792699.98751933/v1,https://doi.org/10.36227/techrxiv.170792699.98751933/v1,crossref,3,preprint,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0408,"Sensor-Driven Precision Agriculture: Yield Estimation Using Soil Moisture, pH and Temperature Data",Govindaraj M; V. Asha; Nikitha P; Poorvi R; Prajwal B,2026,10.1109/iciccs67901.2026.11502948,https://doi.org/10.1109/iciccs67901.2026.11502948,crossref,3,congreso,si,,,
C0409,Generative AI for Synthetic Data Creation: Solving Data Scarcity in Machine Learning,Hardial Singh,2025,10.2139/ssrn.5267914,https://doi.org/10.2139/ssrn.5267914,crossref,3,preprint,si,,,
C0410,Soliciting Human-in-the-Loop User Feedback for Interactive Machine Learning Reduces User Trust and Impressions of Model Accuracy,Donald Honeycutt; Mahsan Nourani; Eric Ragan,2020,10.1609/hcomp.v8i1.7464,https://doi.org/10.1609/hcomp.v8i1.7464,crossref,4,artículo de revista,si,,,
C0411,Human in the Loop: Accelerating Pharmaceutical SLS 3D Printing Through Active Machine Learning,Stephanie Cheung; Moe Elbadawi; Atheer Awad; Youssef Abdalla; Simon Gaisford; Abdul Basit,2023,10.2139/ssrn.4570617,https://doi.org/10.2139/ssrn.4570617,crossref,4,preprint,si,,,
C0412,Machine Learning Applications for Precision Agriculture: A Comprehensive Review,Abhinav Sharma; Arpit Jain; Prateek Gupta; Vinay Chowdary,2020,10.1109/access.2020.3048415,https://doi.org/10.1109/access.2020.3048415,openalex,1,artículo de revista,si,,,
C0413,Machine Learning in Agriculture: A Comprehensive Updated Review,Lefteris Benos; Aristotelis C. Tagarakis; Georgios Dolias; Remigio Berruto; Dimitrios Katerıs; Dionysis Bochtis,2021,10.3390/s21113758,https://doi.org/10.3390/s21113758,openalex,1,artículo de revista,si,,,
C0414,Global critical soil moisture thresholds of plant water stress,Zheng Fu; Philippe Ciais; Jean‐Pierre Wigneron; Pierre Gentine; Andrew F. Feldman; David Makowski; Nicolas Viovy; Armen R. Kemanian; Daniel S. Goll; Paul C. Stoy; I. Colin Prentice; Dan Yakir; Liyang Liu; Hongliang Ma; Xiaojun Li; Yuanyuan Huang; Kailiang Yu; Peng Zhu; Xing Li; Zaichun Zhu; Jinghui Lian; William K. Smith,2024,10.1038/s41467-024-49244-7,https://doi.org/10.1038/s41467-024-49244-7,openalex,1,artículo de revista,si,,,
C0415,Precision Irrigation Management Using Machine Learning and Digital Farming Solutions,Abiodun Emmanuel Abioye; Oliver Hensel; Travis J. Esau; Olakunle Elijah; Mohamad Shukri Zainal Abidin; Ajibade Sylvester Ayobami; Omosun Yerima; Abozar Nasirahmadi,2022,10.3390/agriengineering4010006,https://doi.org/10.3390/agriengineering4010006,openalex,1,artículo de revista,si,,,
C0416,Precision agriculture using IoT data analytics and machine learning,Ravesa Akhter; Shabir Ahmad Sofi,2021,10.1016/j.jksuci.2021.05.013,https://doi.org/10.1016/j.jksuci.2021.05.013,openalex,1,artículo de revista,si,,,
C0417,Evaluation of artificial intelligence algorithms with sensor data assimilation in estimating crop evapotranspiration and crop water stress index for irrigation water management,Abia Katimbo; Daran R. Rudnick; Jingwen Zhang; Yufeng Ge; Kendall C. DeJonge; Trenton E. Franz; Yeyin Shi; Wei-zhen Liang; Xin Qiao; Derek M. Heeren; Isa Kabenge; Hope Njuki Nakabuye; Jiaming Duan,2023,10.1016/j.atech.2023.100176,https://doi.org/10.1016/j.atech.2023.100176,openalex,1,artículo de revista,si,,,
C0418,Soil Moisture Measuring Techniques and Factors Affecting the Moisture Dynamics: A Comprehensive Review,Muhammad Waseem Rasheed; Jialiang Tang; Abid Sarwar; Suraj Shah; Naeem Saddique; Muhammad Usman Khan; Muhammad Imran Khan; Shah Nawaz; Redmond R. Shamshiri; Marjan Aziz; Muhammad Sultan,2022,10.3390/su141811538,https://doi.org/10.3390/su141811538,openalex,1,artículo de revista,si,,,
C0419,Root zone soil moisture estimation with Random Forest,Coleen Carranza; Corjan Nolet; Michiel Pezij; Martine van der Ploeg,2020,10.1016/j.jhydrol.2020.125840,https://doi.org/10.1016/j.jhydrol.2020.125840,openalex,1,artículo de revista,si,,,
C0420,Crop Yield Prediction Using Machine Learning Models: Case of Irish Potato and Maize,Martin Kuradusenge; Eric Hitimana; Damien Hanyurwimfura; Placide Rukundo; Kambombo Mtonga; Angelique Mukasine; Claudette Uwitonze; Jackson Ngabonziza; Angelique Uwamahoro,2023,10.3390/agriculture13010225,https://doi.org/10.3390/agriculture13010225,openalex,1,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0421,A Comprehensive Review of Crop Yield Prediction Using Machine Learning Approaches With Special Emphasis on Palm Oil Yield Prediction,Mamunur Rashid; Bifta Sama Bari; Yusri Yusup; Mohamad Anuar Kamaruddin; Nuzhat Khan,2021,10.1109/access.2021.3075159,https://doi.org/10.1109/access.2021.3075159,openalex,1,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0422,"Predicting spatial and temporal variability in crop yields: an inter-comparison of machine learning, regression and process-based models",Guoyong Leng; Jim W. Hall,2020,10.1088/1748-9326/ab7b24,https://doi.org/10.1088/1748-9326/ab7b24,openalex,1,artículo de revista,no,cribado semantico (titulo+abstract): no aporta directamente a ninguno de los ejes en los que fue hallado,,
C0423,Current Status and Prospects of Research on Sensor Fault Diagnosis of Agricultural Internet of Things,Xiuguo Zou; Wenchao Liu; Zhiqiang Huo; Sunyuan Wang; Zhilong Chen; Chengrui Xin; Yungang Bai; Zhenyu Liang; Yan Gong; Yan Qian; Lei Shu,2023,10.3390/s23052528,https://doi.org/10.3390/s23052528,openalex,2,artículo de revista,si,,,
C0424,Digital Transformation in Smart Farm and Forest Operations Needs Human-Centered AI: Challenges and Future Directions,Andreas Holzinger; Anna Saranti; Alessa Angerschmid; Carl Orge Retzlaff; Andreas Gronauer; Vladimir Pejaković; Francisco Medel-Jiménez; Theresa Krexner; Christoph Gollob; Karl Stampfer,2022,10.3390/s22083043,https://doi.org/10.3390/s22083043,openalex,2,artículo de revista,si,,,
C0425,"Precision Farming with Smart Sensors: Current State, Challenges and Future Outlook",Bonface O. Manono; Boniface Mwami; Sylvester Mutavi; Faith Mwende Nzilu,2026,10.3390/s26030882,https://doi.org/10.3390/s26030882,openalex,2,artículo de revista,si,,,
